replicate,rate_per_day,rate_per_30_days
1153,14.78699,443.609694
1154,16.472577,494.177296
1155,15.073342,452.200255
1156,15.228316,456.84949
1157,14.58801,437.640306
1158,15.02551,450.765306
1159,11.392219,341.766582
1160,14.521684,435.65051
1161,13.940051,418.201531
1162,12.219388,366.581633
1163,10.836097,325.082908
1164,13.632015,408.960459
1165,16.402423,492.072704
1166,17.71301,531.390306
1167,14.20727,426.218112
1168,13.910077,417.302296
1169,16.234056,487.021684
1170,12.319515,369.585459
1171,13.884566,416.53699
1172,13.068878,392.066327
1173,12.582908,377.487245
1174,12.589923,377.697704
1175,12.646046,379.381378
1176,14.352041,430.561224
1177,15.21301,456.390306
1178,13.83801,415.140306
1179,14.971301,449.139031
1180,14.086097,422.582908
1181,13.452168,403.565051
1182,14.641582,439.247449
1183,12.135842,364.075255
1184,14.764668,442.940051
1185,15.975128,479.253827
1186,10.5625,316.875
1187,18.670281,560.108418
1188,13.404974,402.149235
1189,13.919643,417.589286
1190,10.861607,325.848214
1191,16.022959,480.688776
1192,14.961097,448.832908
1193,15.940051,478.201531
1194,13.543367,406.30102
1195,13.045918,391.377551
1196,14.592474,437.774235
1197,12.739158,382.174745
1198,13.317602,399.528061
1199,14.317602,429.528061
1200,14.56824,437.047194
1201,13.008291,390.248724
1202,15.785077,473.552296
1203,10.337372,310.121173
1204,13.594388,407.831633
1205,13.169643,395.089286
1206,14.131378,423.941327
1207,12.350765,370.522959
1208,14.823342,444.700255
1209,10.771684,323.15051
1210,14.871173,446.135204
1211,11.847577,355.427296
1212,14.549745,436.492347
1213,16.580357,497.410714
1214,12.008291,360.248724
1215,16.34375,490.3125
1216,16.446429,493.392857
1217,11.41773,342.531888
1218,16.291454,488.743622
1219,15.768495,473.054847
1220,15.452168,463.565051
1221,12.979592,389.387755
1222,13.199617,395.98852
1223,10.522959,315.688776
1224,17.920918,537.627551
1225,13.014668,390.440051
1226,12.827806,384.834184
1227,11.785077,353.552296
1228,12.765944,382.978316
1229,12.227679,366.830357
1230,14.57398,437.219388
1231,14.406888,432.206633
1232,16.420281,492.608418
1233,17.035077,511.052296
1234,18.34375,550.3125
1235,13.479592,404.387755
1236,14.631378,438.941327
1237,17.116071,513.482143
1238,13.75574,412.672194
1239,15.859056,475.771684
1240,14.337372,430.121173
1241,16.557398,496.721939
1242,13.887755,416.632653
1243,14.097577,422.927296
1244,12.570791,377.123724
1245,12.486607,374.598214
1246,13.914541,417.436224
1247,13.762755,412.882653
1248,10.352679,310.580357
1249,12.981505,389.445153
1250,13.522321,405.669643
1251,15.840561,475.216837
1252,15.752551,472.576531
1253,12.443878,373.316327
1254,12.565689,376.970663
1255,11.459184,343.77551
1256,14.980867,449.42602
1257,13.850128,415.503827
1258,14.737883,442.13648
1259,14.03125,420.9375
1260,14.455357,433.660714
1261,11.766582,352.997449
1262,18.929847,567.895408
1263,15.692602,470.778061
1264,15.913903,477.417092
1265,12.285077,368.552296
1266,14.021046,420.631378
1267,13.197704,395.931122
1268,13.411352,402.340561
1269,11.882653,356.479592
1270,13.81824,414.547194
1271,15.701531,471.045918
1272,13.191327,395.739796
1273,13.09375,392.8125
1274,13.88074,416.422194
1275,13.054209,391.626276
1276,14.587372,437.621173
1277,14.512755,435.382653
1278,13.482781,404.483418
1279,13.51148,405.344388
1280,14.801658,444.049745
1281,13.125,393.75
1282,13.810587,414.317602
1283,15.124362,453.730867
1284,11.436862,343.105867
1285,15.828444,474.853316
1286,14.130102,423.903061
1287,14.527423,435.822704
1288,13.457908,403.737245
1289,13.798469,413.954082
1290,13.941964,418.258929
1291,13.158801,394.764031
1292,16.317602,489.528061
1293,14.508291,435.248724
1294,14.290179,428.705357
1295,15.743622,472.308673
1296,14.103316,423.09949
1297,17.998087,539.942602
1298,13.107781,393.233418
1299,17.104592,513.137755
1300,15.26977,458.093112
1301,16.861607,505.848214
1302,15.772959,473.188776
1303,13.460459,403.813776
1304,13.734694,412.040816
1305,12.165816,364.97449
1306,14.866071,445.982143
1307,12.991071,389.732143
1308,10.787628,323.628827
1309,12.202806,366.084184
1310,12.794643,383.839286
1311,14.543367,436.30102
1312,12.850128,385.503827
1313,13.412628,402.378827
1314,12.464286,373.928571
1315,12.058673,361.760204
1316,14.08801,422.640306
1317,12.108418,363.252551
1318,11.450893,343.526786
1319,13.489796,404.693878
1320,14.357143,430.714286
1321,13.487245,404.617347
1322,12.889031,386.670918
1323,10.629464,318.883929
1324,11.010204,330.306122
1325,14.782526,443.475765
1326,14.336097,430.082908
1327,15.514031,465.420918
1328,13.639031,409.170918
1329,13.015306,390.459184
1330,15.558036,466.741071
1331,11.08801,332.640306
1332,12.640944,379.228316
1333,12.848852,385.465561
1334,14.340561,430.216837
1335,14.169005,425.070153
1336,12.601403,378.042092
1337,12.101403,363.042092
1338,15.344388,460.331633
1339,13.909439,417.283163
1340,17.408163,522.244898
1341,13.581633,407.44898
1342,13.438138,403.144133
1343,14.126276,423.788265
1344,14.84949,445.484694
1345,12.389668,371.690051
1346,16.684949,500.548469
1347,13.760204,412.806122
1348,12.876913,386.307398
1349,14.476403,434.292092
1350,15.198342,455.950255
1351,17.500638,525.019133
1352,12.267219,368.016582
1353,16.371811,491.154337
1354,14.649872,439.496173
1355,15.373724,461.211735
1356,13.815689,414.470663
1357,13.024235,390.727041
1358,12.572066,377.16199
1359,14.308036,429.241071
1360,12.485969,374.579082
1361,11.501913,345.057398
1362,17.436862,523.105867
1363,12.928571,387.857143
1364,13.03699,391.109694
1365,15.648597,469.457908
1366,12.272959,368.188776
1367,15.127551,453.826531
1368,13.05102,391.530612
1369,14.78699,443.609694
1370,15.131378,453.941327
1371,12.794005,383.820153
1372,16.683036,500.491071
1373,14.192602,425.778061
1374,12.716199,381.485969
1375,13.265944,397.978316
1376,11.84375,355.3125
1377,14.63648,439.094388
1378,13.906888,417.206633
1379,12.718112,381.543367
1380,14.160077,424.802296
1381,13.290816,398.72449
1382,14.927296,447.818878
1383,12.509566,375.28699
1384,14.007653,420.229592
1385,14.181122,425.433673
1386,17.771684,533.15051
1387,14.05676,421.702806
1388,15.173469,455.204082
1389,14.221939,426.658163
1390,11.41199,342.359694
1391,11.690051,350.701531
1392,11.378189,341.345663
1393,12.46875,374.0625
1394,13.367347,401.020408
1395,16.647321,499.419643
1396,14.661352,439.840561
1397,11.971939,359.158163
1398,13.580357,407.410714
1399,13.626913,408.807398
1400,14.473852,434.215561
1401,13.747449,412.423469
1402,14.799745,443.992347
1403,12.911352,387.340561
1404,13.154974,394.649235
1405,13.069515,392.085459
1406,14.682398,440.471939
1407,14.133291,423.998724
1408,15.27551,458.265306
1409,17.148597,514.457908
1410,13.362883,400.88648
1411,15.055485,451.664541
1412,15.348214,460.446429
1413,12.220026,366.600765
1414,13.590561,407.716837
1415,14.425383,432.76148
1416,15.233418,457.002551
1417,13.871811,416.154337
1418,13.01148,390.344388
1419,12.360969,370.829082
1420,14.376276,431.288265
1421,13.864796,415.943878
1422,13.423469,402.704082
1423,13.992985,419.789541
1424,12.817602,384.528061
1425,13.621173,408.635204
1426,14.134566,424.03699
1427,13.107781,393.233418
1428,16.616071,498.482143
1429,14.066964,422.008929
1430,16.552296,496.568878
1431,14.672194,440.165816
1432,13.123087,393.692602
1433,14.158163,424.744898
1434,14.5625,436.875
1435,11.470663,344.119898
1436,13.067602,392.028061
1437,11.641582,349.247449
1438,13.700893,411.026786
1439,14.605867,438.17602
1440,13.518495,405.554847
1441,17.74426,532.327806
1442,11.927934,357.83801
1443,12.95727,388.718112
1444,12.731505,381.945153
1445,14.408801,432.264031
1446,15.044005,451.320153
1447,13.329719,399.891582
1448,13.96301,418.890306
1449,16.211097,486.332908
1450,15.117347,453.520408
1451,15.651148,469.534439
1452,14.420918,432.627551
1453,12.211097,366.332908
1454,14.875638,446.269133
1455,12.713648,381.409439
1456,13.598852,407.965561
1457,16.800383,504.01148
1458,13.975128,419.253827
1459,15.658163,469.744898
1460,15.394133,461.82398
1461,13.609694,408.290816
1462,16.178571,485.357143
1463,13.677296,410.318878
1464,12.578444,377.353316
1465,16.558673,496.760204
1466,14.762117,442.86352
1467,14.321429,429.642857
1468,13.200255,396.007653
1469,15.837372,475.121173
1470,17.865434,535.96301
1471,12.470663,374.119898
1472,13.964286,418.928571
1473,15.47449,464.234694
1474,13.618622,408.558673
1475,12.175383,365.26148
1476,15.50574,465.172194
1477,16.089923,482.697704
1478,14.486607,434.598214
1479,11.788903,353.667092
1480,12.705357,381.160714
1481,12.551658,376.549745
1482,13.609694,408.290816
1483,12.818878,384.566327
1484,12.565689,376.970663
1485,14.184949,425.548469
1486,14.968112,449.043367
1487,17.344388,520.331633
1488,11.586735,347.602041
1489,11.284439,338.533163
1490,15.404337,462.130102
1491,12.505102,375.153061
1492,14.72449,441.734694
1493,15.25574,457.672194
1494,13.505102,405.153061
1495,14.896046,446.881378
1496,13.732143,411.964286
1497,13.730867,411.92602
1498,12.065689,361.970663
1499,13.891582,416.747449
1500,12.926658,387.799745
1501,15.221301,456.639031
1502,13.876276,416.288265
1503,16.396684,491.90051
1504,12.138393,364.151786
1505,16.575255,497.257653
1506,14.763393,442.901786
1507,12.353954,370.618622
1508,15.061224,451.836735
1509,13.213648,396.409439
1510,15.808036,474.241071
1511,18.397321,551.919643
1512,10.955357,328.660714
1513,14.571429,437.142857
1514,14.353316,430.59949
1515,13.464286,403.928571
1516,13.985332,419.559949
1517,14.181122,425.433673
1518,12.362245,370.867347
1519,14.387117,431.61352
1520,13.908801,417.264031
1521,16.199617,485.98852
1522,16.014031,480.420918
1523,11.667092,350.012755
1524,12.903699,387.110969
1525,10.563776,316.913265
1526,14.725765,441.772959
1527,12.475765,374.272959
1528,12.31824,369.547194
1529,14.053571,421.607143
1530,13.086735,392.602041
1531,14.616709,438.501276
1532,13.745536,412.366071
1533,14.171556,425.146684
1534,11.822704,354.681122
1535,14.735332,442.059949
1536,14.273597,428.207908
1537,14.763393,442.901786
1538,15.991709,479.751276
1539,14.336735,430.102041
1540,12.16773,365.031888
1541,12.399872,371.996173
1542,17.668367,530.05102
1543,12.414541,372.436224
1544,15.696429,470.892857
1545,16.413903,492.417092
1546,14.34375,430.3125
1547,14.717474,441.524235
1548,11.961097,358.832908
1549,12.314413,369.432398
1550,15.969388,479.081633
1551,13.24426,397.327806
1552,15.463648,463.909439
1553,12.38074,371.422194
1554,15.830357,474.910714
1555,12.803571,384.107143
1556,14.802934,444.08801
1557,16.816964,504.508929
1558,16.392219,491.766582
1559,12.076531,362.295918
1560,16.836097,505.082908
1561,12.177296,365.318878
1562,13.971301,419.139031
1563,13.413265,402.397959
1564,13.385204,401.556122
1565,13.080357,392.410714
1566,14.565051,436.951531
1567,15.901148,477.034439
1568,16.047194,481.415816
1569,12.647959,379.438776
1570,14.482143,434.464286
1571,16.149235,484.477041
1572,15.540816,466.22449
1573,13.233418,397.002551
1574,15.001276,450.038265
1575,15.004464,450.133929
1576,15.035077,451.052296
1577,13.524235,405.727041
1578,13.568878,407.066327
1579,14.742985,442.289541
1580,11.48852,344.655612
1581,13.871811,416.154337
1582,11.811224,354.336735
1583,12.46875,374.0625
1584,13.851403,415.542092
1585,13.875,416.25
1586,12.050383,361.51148
1587,16.660077,499.802296
1588,11.077168,332.315051
1589,15.090561,452.716837
1590,16.223214,486.696429
1591,16.332908,489.987245
1592,13.647321,409.419643
1593,16.327168,489.815051
1594,17.130102,513.903061
1595,15.669005,470.070153
1596,16.481505,494.445153
1597,14.250638,427.519133
1598,14.927934,447.83801
1599,15.3125,459.375
1600,12.41773,372.531888
1601,12.908801,387.264031
1602,12.024235,360.727041
1603,13.186224,395.586735
1604,14.471301,434.139031
1605,11.603316,348.09949
1606,14.871173,446.135204
1607,12.285077,368.552296
1608,14.840561,445.216837
1609,12.549107,376.473214
1610,12.247449,367.423469
1611,13.611607,408.348214
1612,14.956633,448.69898
1613,15.913265,477.397959
1614,15.90625,477.1875
1615,12.269133,368.07398
1616,14.933673,448.010204
1617,15.612245,468.367347
1618,18.091199,542.735969
1619,13.666454,409.993622
1620,13.120536,393.616071
1621,13.391582,401.747449
1622,16.439413,493.182398
1623,13.977679,419.330357
1624,12.737883,382.13648
1625,13.605867,408.17602
1626,17.154337,514.630102
1627,13.192602,395.778061
1628,15.498724,464.961735
1629,12.165816,364.97449
1630,11.869898,356.096939
1631,14.183673,425.510204
1632,15.415816,462.47449
1633,15.357143,460.714286
1634,13.592474,407.774235
1635,13.573342,407.200255
1636,14.122449,423.673469
1637,14.704719,441.141582
1638,13.438138,403.144133
1639,16.528699,495.860969
1640,14.257015,427.710459
1641,13.446429,403.392857
1642,12.805485,384.164541
1643,13.360969,400.829082
1644,13.798469,413.954082
1645,17.095663,512.869898
1646,14.316964,429.508929
1647,14.686862,440.605867
1648,12.629464,378.883929
1649,15.777423,473.322704
1650,17.78125,533.4375
1651,13.455995,403.679847
1652,11.720663,351.619898
1653,12.960459,388.813776
1654,16.381378,491.441327
1655,15.107781,453.233418
1656,16.387117,491.61352
1657,14.793367,443.80102
1658,12.527423,375.822704
1659,17.086097,512.582908
1660,14.996811,449.904337
1661,13.300383,399.01148
1662,16.352679,490.580357
1663,12.029974,360.899235
1664,13.147959,394.438776
1665,13.961735,418.852041
1666,9.532526,285.975765
1667,16.933673,508.010204
1668,14.779974,443.399235
1669,11.278061,338.341837
1670,15.195153,455.854592
1671,14.089286,422.678571
1672,13.920281,417.608418
1673,13.431122,402.933673
1674,13.075255,392.257653
1675,14.752551,442.576531
1676,18.075255,542.257653
1677,13.385842,401.575255
1678,13.861607,415.848214
1679,15.92602,477.780612
1680,14.274235,428.227041
1681,13.774872,413.246173
1682,13.608418,408.252551
1683,12.507015,375.210459
1684,12.780612,383.418367
1685,16.249362,487.480867
1686,13.786352,413.590561
1687,15.202806,456.084184
1688,13.096301,392.889031
1689,12.750638,382.519133
1690,15.406888,462.206633
1691,12.100128,363.003827
1692,14.316327,429.489796
1693,14.029337,420.880102
1694,15.320791,459.623724
1695,15.589286,467.678571
1696,14.907526,447.225765
1697,14.885842,446.575255
1698,13.992985,419.789541
1699,11.735332,352.059949
1700,12.704719,381.141582
1701,12.107143,363.214286
1702,13.554847,406.645408
1703,14.879464,446.383929
1704,16.207908,486.237245
1705,13.633291,408.998724
1706,15.232781,456.983418
1707,11.389668,341.690051
1708,13.931122,417.933673
1709,14.189413,425.682398
1710,14.397959,431.938776
1711,11.285714,338.571429
1712,14.03699,421.109694
1713,13.110969,393.329082
1714,16.830995,504.929847
1715,13.218112,396.543367
1716,13.696429,410.892857
1717,18.422832,552.684949
1718,13.885204,416.556122
1719,11.991071,359.732143
1720,13.876276,416.288265
1721,13.250638,397.519133
1722,13.73852,412.155612
1723,14.200893,426.026786
1724,11.188138,335.644133
1725,16.971939,509.158163
1726,13.700893,411.026786
1727,14.016582,420.497449
1728,14.429847,432.895408
1729,12.041454,361.243622
1730,12.287628,368.628827
1731,13.583546,407.506378
1732,13.754464,412.633929
1733,14.227679,426.830357
1734,13.897321,416.919643
1735,12.180485,365.414541
1736,13.477679,404.330357
1737,12.427934,372.83801
1738,13.299745,398.992347
1739,14.466199,433.985969
1740,12.47449,374.234694
1741,17.637117,529.11352
1742,12.938776,388.163265
1743,13.805485,414.164541
1744,13.53125,405.9375
1745,13.795281,413.858418
1746,13.133291,393.998724
1747,14.55102,436.530612
1748,12.550383,376.51148
1749,11.713648,351.409439
1750,15.399235,461.977041
1751,13.121811,393.654337
1752,11.440689,343.220663
1753,14.894133,446.82398
1754,15.498724,464.961735
1755,14.52551,435.765306
1756,12.325893,369.776786
1757,14.847577,445.427296
1758,14.070153,422.104592
1759,14.473214,434.196429
1760,14.408163,432.244898
1761,15.714923,471.447704
1762,14.721301,441.639031
1763,12.03125,360.9375
1764,12.872449,386.173469
1765,16.628189,498.845663
1766,15.265944,457.978316
1767,16.19324,485.797194
1768,14.552934,436.58801
1769,12.460459,373.813776
1770,15.126276,453.788265
1771,14.783163,443.494898
1772,17.901148,537.034439
1773,12.623087,378.692602
1774,15.561224,466.836735
1775,11.26148,337.844388
1776,15.805485,474.164541
1777,13.38074,401.422194
1778,11.065689,331.970663
1779,15.020408,450.612245
1780,12.517857,375.535714
1781,13.65051,409.515306
1782,14.901786,447.053571
1783,14.195153,425.854592
1784,11.52551,345.765306
1785,11.869898,356.096939
1786,18.793367,563.80102
1787,13.798469,413.954082
1788,14.469388,434.081633
1789,16.841837,505.255102
1790,17.080357,512.410714
