IID_Bootstrap_Means,Block_Bootstrap_Means
14.920563741191543,15.03395259449071
14.18193465727098,12.997437540038437
14.392696989109545,14.187059577194105
15.24791800128123,13.582319026265214
14.631005765534914,14.167841127482383
14.567584881486226,14.511210762331839
14.481101857783472,15.38052530429212
15.456758488148623,16.002562459961563
13.971812940422806,15.640614990390775
14.841127482383088,14.023062139654067
14.879564381806535,16.408071748878925
14.538116591928251,15.71108263933376
14.798846893017297,14.748878923766815
14.946188340807176,14.32222934016656
14.250480461242793,16.527866752081998
14.571428571428571,14.844330557335041
15.160153747597693,14.594490711082639
14.829596412556054,15.43818065342729
14.295323510570148,13.41319666880205
14.94298526585522,13.654708520179373
14.497117232543241,16.22421524663677
14.48750800768738,15.087123638693145
14.807815502882768,16.96796925048046
14.443946188340806,14.869955156950672
13.720051249199232,15.154388212684177
14.395259449071109,14.880204996796925
13.998078155028828,15.497757847533633
14.292761050608584,13.614990390775144
14.936579115951313,14.113388853299167
14.888532991672005,16.252402306213966
14.450352338244715,16.006406149903906
14.497117232543241,15.488148622677771
15.016655989750161,15.84240871236387
14.832158872517617,13.741832158872517
14.155669442664959,14.201793721973095
14.499679692504804,14.707879564381807
14.68609865470852,13.88468930172966
13.824471492632927,13.25560538116592
14.244074311338885,15.77642536835362
14.796284433055733,14.013452914798206
14.857783472133248,13.965406790518898
14.862267777065984,14.850096092248558
15.407431133888533,13.212684176809738
14.863549007046766,14.212043561819346
14.45419602818706,14.333119795003203
15.03267136450993,14.47149263292761
14.957078795643818,15.89237668161435
15.244074311338885,14.570787956438181
14.632286995515695,15.439461883408072
14.550288276745675,15.044202434336963
14.459320948110186,14.024343369634849
14.673926969891095,15.338885329916721
15.320948110185778,14.937219730941704
14.72709801409353,15.53619474695708
14.143497757847534,14.37091607943626
14.836643177450352,15.076873798846893
14.850096092248558,15.101217168481742
14.06662395900064,14.317104420243433
14.638693145419603,16.35682254964766
14.403587443946188,14.194746957078795
14.42216527866752,15.29724535554132
15.470211402946829,13.99935938500961
15.53683536194747,14.626521460602179
15.073670723894939,14.38052530429212
14.732863549007046,14.791800128122999
