id,date,type,model,status,lost_by,nearest_location,geo,latitude,longitude,unit,tags,comment,sources,photos
3680,2022-02-26,Transport,KamAZ 6x6,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05806,36.52101",50.05806,36.52101,,,,,
3681,2022-02-26,Transport,Ural Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05806,36.52089",50.05806,36.52089,Rosgvardiya,,,,
3682,2022-02-26,Transport,KamAZ Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05801,36.52077",50.05801,36.52077,Rosgvardiya,,,,
3728,2022-02-26,Transport,KamAZ 6x6,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05771,36.52001",50.05771,36.52001,,,,,
3945,2022-02-26,Transport,KamAZ 6x6,Captured,Russia,"Kharkiv raion, Kharkiv oblast",,,,71st Guards Motor Rifle Division (ex-200th Brigade),Z,,,
3953,2022-02-26,Transport,KamAZ 6x6 fuel tanker,Damaged,Russia,"Kudriave, Kakhovka raion","46.51122,33.49608",46.51122,33.49608,,Z,,,
4018,2022-02-26,Transport,KamAZ Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05758,36.5197",50.05758,36.5197,Rosgvardiya,,,,
4023,2022-02-26,Transport,KamAZ Avtozaks,Captured,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05825,36.52142",50.05825,36.52142,Rosgvardiya,"Z, ☐",,,
4024,2022-02-26,Transport,KamAZ Avtozaks,Captured,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05831,36.52158",50.05831,36.52158,Rosgvardiya,,,,
4025,2022-02-26,Transport,KamAZ Avtozaks,Captured,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05836,36.52172",50.05836,36.52172,Rosgvardiya,"Z, ☐",,,
4027,2022-02-26,Transport,KamAZ Avtozaks,Captured,Russia,"Hostomel, Bucha raion","50.553170,30.280998",50.55317,30.280998,Rosgvardiya,V,,,
4028,2022-02-26,Transport,KamAZ 6x6,Captured,Russia,"Hostomel, Bucha raion","50.553231,30.280735",50.553231,30.280735,Rosgvardiya,V,,,
4291,2022-02-26,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Ivankiv, Vyshhorod raion","50.95101,29.8824",50.95101,29.8824,,,,,
4292,2022-02-26,Transport,Ural-4320,Destroyed,Russia,"Bolotnia, Vyshhorod raion","50.95113,29.88188",50.95113,29.88188,,,,,
6108,2022-02-26,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,Russia,"Romny raion, Sumy oblast",,,,2nd Guards Motor Rifle Division,,,,
6111,2022-02-26,Transport,Ural-4320 'Zvezda-V',Destroyed,Russia,"Mykhailivka, Kharkiv raion","50.05898,36.52308",50.05898,36.52308,Rosgvardiya,,,,
6114,2022-02-26,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Destroyed,Russia,Kharkiv oblast,,,,,,,,
6445,2022-02-26,Engineering,BAT-2(M) heavy engineering vehicle,Captured,Russia,"Kharkiv raion, Kharkiv oblast",,,,71st Guards Motor Rifle Division (ex-200th Brigade),"Z, ☐",,,
7524,2022-02-26,Transport,Ural Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05793,36.52069",50.05793,36.52069,Rosgvardiya,,,,
7528,2022-02-26,Transport,KamAZ Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05795,36.52064",50.05795,36.52064,Rosgvardiya,,,,
7529,2022-02-26,Transport,KamAZ Avtozaks,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05787,36.5209",50.05787,36.5209,Rosgvardiya,,,,
7530,2022-02-26,Transport,Gorets-395800,Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05797,36.52058",50.05797,36.52058,Rosgvardiya,"Z, ☐",,,
10130,2022-02-26,Tanks,T-72B,Destroyed,Russia,"Kolonshchyna, Bucha raion","50.42384,29.92728",50.42384,29.92728,,"Turretless, Shattered",,,
11312,2022-02-26,"Radars, jammers",Unknown radar,Destroyed,Russia,"Dolzhanskaya, Yeysk raion","46.678815,37.743855",46.678815,37.743855,,,,,
13018,2022-02-26,Transport,KamAZ 6x6,Destroyed,Russia,"Yaseny, Sumy raion","50.85215,34.67809",50.85215,34.67809,,,,,
13578,2022-02-26,Transport,Ural-4320 fuel tanker,Destroyed,Russia,"Bolotnia, Vyshhorod raion","50.95111,29.88168",50.95111,29.88168,,,,,
14437,2022-02-26,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,"Bohdanivka, Kakhovka raion","46.556287,33.488167",46.556287,33.488167,,Shattered,,,
14450,2022-02-26,Infantry mobility vehicles,VPK-233136 SBM 'Tigr',Destroyed,Russia,"Oleksandrivka (Tsyrkuny hromada), Kharkiv raion","50.05811,36.52092",50.05811,36.52092,Rosgvardiya,,,,
15046,2022-02-26,Tanks,T-72B Obr. 1989,Destroyed,Russia,"Tovstolis, Chernihiv raion","51.583310,31.366226",51.58331,31.366226,,Turretless,,,
16201,2022-02-26,Transport,UAZ-452,Destroyed,Russia,"Korovyntsi, Romny raion","50.800779,33.731124",50.800779,33.731124,2nd Guards Motor Rifle Division,,,,
16205,2022-02-26,Transport,KamAZ 6x6 fuel tanker,Destroyed,Russia,"Vilshana, Romny raion",,,,,,,,
22862,2022-02-26,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,"Chorna Dolyna, Kakhovka raion","46.554756,33.488056",46.554756,33.488056,,,,,
22863,2022-02-26,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,"Bohdanivka, Kakhovka raion","46.555306,33.488098",46.555306,33.488098,,,,,
22864,2022-02-26,Engineering,KrAZ-255 (for PMP floating bridge system),Destroyed,Russia,"Bohdanivka, Kakhovka raion","46.555465,33.488089",46.555465,33.488089,,,,,
22865,2022-02-26,Engineering,River link pontoon (for PMP(-M) floating bridge system),Destroyed,Russia,"Bohdanivka, Kakhovka raion","46.556287,33.488167",46.556287,33.488167,,Shattered,,,
42116,2022-02-26,Transport,Ural-4320,Destroyed,Russia,"Ivanytsia, Pryluky raion",,,,Moskva (ex-Western) Military District,"Shattered, Flipped",,,
375,2022-02-27,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,"Kamiane (Lebedyn hromada), Sumy raion","50.45374,34.3029",50.45374,34.3029,26th Guards Tank Regiment,Turretless,,,
376,2022-02-27,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,"Milky, Pryluky raion","50.62619,32.60686",50.62619,32.60686,1st Tank Regiment,Mine plow/roller,,,
388,2022-02-27,Tanks,T-72BA,Destroyed,Russia,"Sarnavshchyna, Konotop raion",,,,27th Guards Motor Rifle Division (ex-21st Brigade),Turretless,,,
397,2022-02-27,Tanks,T-72B3 Obr. 2016,Destroyed,Russia,"Perevolochna, Pryluky raion","50.63206,32.61654",50.63206,32.61654,1st Tank Regiment,Turretless,,,
424,2022-02-27,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Sribne, Pryluky raion","50.6755,32.8871",50.6755,32.8871,1st Tank Regiment,,,,
438,2022-02-27,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Milky, Pryluky raion","50.62593,32.60667",50.62593,32.60667,1st Tank Regiment,"O, Mine plow/roller",,,
440,2022-02-27,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Perevolochna, Pryluky raion","50.653418,32.665613",50.653418,32.665613,1st Tank Regiment,,,,
441,2022-02-27,Tanks,T-72B3 Obr. 2016,Captured,Russia,"Perevolochna, Pryluky raion","50.65131,32.65368",50.65131,32.65368,1st Tank Regiment,,,,
510,2022-02-27,Tanks,T-80BV,Captured,Russia,"Chupakhivka, Okhtyrka raion","50.397639,34.585301",50.397639,34.585301,423rd Motor Rifle Regiment,,,,
511,2022-02-27,Tanks,T-80BV,Captured,Russia,"Chupakhivka, Okhtyrka raion","50.397585,34.585370",50.397585,34.58537,423rd Motor Rifle Regiment,,,,
527,2022-02-27,Tanks,T-80U,Destroyed,Russia,"Trostianets, Okhtyrka raion","50.48595850199784,34.941651390928406",50.48595850199784,34.941651390928406,4th Guards Tank Division,Turretless,,,
529,2022-02-27,Tanks,T-80U,Destroyed,Russia,"Boromlia, Okhtyrka raion","50.57741327816853,34.97018237856367",50.57741327816853,34.97018237856367,4th Guards Tank Division,,,,
555,2022-02-27,Tanks,T-80U,Destroyed,Russia,"Chupakhivka, Okhtyrka raion","50.39756330349072,34.585191734139734",50.39756330349072,34.585191734139734,4th Guards Tank Division,"Turretless, Mine plow/roller",,,
569,2022-02-27,Tanks,T-80U,Captured,Russia,"Chupakhivka, Okhtyrka raion","50.397275,34.583943",50.397275,34.583943,4th Guards Tank Division,Mine plow/roller,,,
570,2022-02-27,Tanks,T-80U,Captured,Russia,"Martynivka, Myrhorod raion","50.3701,34.31629",50.3701,34.31629,4th Guards Tank Division,Mine plow/roller,,,
578,2022-02-27,Tanks,T-80U,Captured,Russia,"Soldatske, Okhtyrka raion","50.419901,35.206267",50.419901,35.206267,13th Guards Tank Regiment,Mine plow/roller,,,
579,2022-02-27,Tanks,T-80U,Captured,Russia,"Zinkiv, Poltava raion",,,,4th Guards Tank Division,"PL-1, Mine plow/roller",,,
594,2022-02-27,Tanks,T-80UK,Destroyed,Russia,"Trostianets, Okhtyrka raion","50.48608299570544,34.94131230919041",50.48608299570544,34.94131230919041,4th Guards Tank Division,"Turretless, Mine plow/roller",,,
629,2022-02-27,Tanks,T-80BVM,Captured,Russia,"Derhachi, Kharkiv raion",,,,71st Guards Motor Rifle Division (ex-200th Brigade),"Z, ☐",,,
632,2022-02-27,Tanks,T-90A Obr. 2006,Destroyed,Russia,"Sumy, Sumy raion","50.875372,34.904112",50.875372,34.904112,27th Separate Guards Motor Rifle Brigade,,,,
633,2022-02-27,Tanks,T-90A Obr. 2006,Destroyed,Russia,"Verkhnia Syrovatka, Sumy raion","50.815436,34.939581",50.815436,34.939581,27th Separate Guards Motor Rifle Brigade,Turretless,,,
639,2022-02-27,Tanks,T-90A Obr. 2006,Captured,Russia,"Tokari (Bezdryk hromada), Sumy raion","50.92222,34.94174",50.92222,34.94174,27th Separate Guards Motor Rifle Brigade,Damaged,,,
640,2022-02-27,Tanks,T-90A Obr. 2006,Destroyed,Russia,"Verkhnia Syrovatka, Sumy raion","50.835716,34.938644",50.835716,34.938644,27th Separate Guards Motor Rifle Brigade,,,,
643,2022-02-27,Tanks,T-90A Obr. 2006,Captured,Russia,"Pysarivka, Sumy raion","51.07907,34.81307",51.07907,34.81307,27th Separate Guards Motor Rifle Brigade,,,,
646,2022-02-27,Tanks,T-90A Obr. 2010,Captured,Russia,"Posad-Pokrovske, Kherson raion","46.816809,32.255958",46.816809,32.255958,20th Guards Motor Rifle Division,"Mine plow/roller, Cope cage, ⧸",,,
858,2022-02-27,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,"Bakhmach, Nizhyn raion",,,,,O,,,
1065,2022-02-27,"Command posts, communication",1V13(M) artillery command vehicle (for 1V12(M) 'Mashina-S'/'Faltset' fire control system),Captured,Russia,"Sribne, Pryluky raion",,,,,,,,
1076,2022-02-27,"Command posts, communication",1V119 'Reostat' artillery command vehicle,Captured,Russia,"Bucha, Bucha raion","50.54375,30.2268",50.54375,30.2268,104th Guards Air Assault Regiment,V,,,
1368,2022-02-27,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Hutnytske, Sumy raion","50.814091380863225,34.38083049912018",50.814091380863225,34.38083049912018,2nd Guards Motor Rifle Division,"Turretless, Shattered",,,
1369,2022-02-27,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Hutnytske, Sumy raion","50.8155616608931,34.391492381494324",50.8155616608931,34.391492381494324,2nd Guards Motor Rifle Division,Turretless,,,
1370,2022-02-27,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Demydiv, Vyshhorod raion","50.71299,30.33924",50.71299,30.33924,,Stuhna,,,
1372,2022-02-27,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,"Bucha, Bucha raion","50.55604,30.21622",50.55604,30.21622,,V,,,
1385,2022-02-27,Infantry fighting vehicles,MT-LBVM(K),Destroyed,Russia,"Nova Kakhovka, Kakhovka raion","46.74564,33.34872",46.74564,33.34872,,"Turretless, Z",,,
1569,2022-02-27,Infantry fighting vehicles,BMP-2(K),Captured,Russia,"Trostianets, Okhtyrka raion","50.48634,34.9406",50.48634,34.9406,423rd Motor Rifle Regiment,O,,,
1693,2022-02-27,Infantry fighting vehicles,BMP-3,Destroyed,Russia,,,,,,"Turretless, Z",,,
1695,2022-02-27,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,"Shylova Balka, Kakhovka raion","46.815643,33.325596",46.815643,33.325596,VDV (Russian Airborne Forces),"Turretless, Shattered, Z",,,
1761,2022-02-27,Infantry fighting vehicles,BMP-3,Captured,Russia,"Posad-Pokrovske, Kherson raion","46.8167458,32.2557652",46.8167458,32.2557652,20th Guards Motor Rifle Division,⧸,,,
1764,2022-02-27,Infantry fighting vehicles,BMP-3,Captured,Russia,Mykolaiv oblast,,,,,"Z, PL-1, ⧸",,,
1765,2022-02-27,Infantry fighting vehicles,BMP-3,Captured,Russia,"Posad-Pokrovske, Kherson raion","46.798130,32.279138",46.79813,32.279138,20th Guards Motor Rifle Division,"Z, ⧸",,,
1802,2022-02-27,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Bucha, Bucha raion","50.55498,30.2172",50.55498,30.2172,VDV (Russian Airborne Forces),,,,
1803,2022-02-27,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Bucha, Bucha raion","50.544643,30.226037",50.544643,30.226037,VDV (Russian Airborne Forces),V,,,
1807,2022-02-27,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Bucha, Bucha raion","50.54495,30.22575",50.54495,30.22575,VDV (Russian Airborne Forces),Shattered,,,
1808,2022-02-27,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Bucha, Bucha raion","50.54491,30.2259",50.54491,30.2259,VDV (Russian Airborne Forces),Shattered,,,
1849,2022-02-27,Infantry fighting vehicles,BMD-2,Destroyed,Russia,"Bucha, Bucha raion","50.54336,30.22717",50.54336,30.22717,VDV (Russian Airborne Forces),V,,,
1866,2022-02-27,Infantry fighting vehicles,BMD-2,Captured,Russia,"Bucha, Bucha raion","50.54361,30.22689",50.54361,30.22689,VDV (Russian Airborne Forces),"V, PL-1",,,
1882,2022-02-27,Infantry fighting vehicles,BMD-2,Captured,Russia,"Bucha, Bucha raion","50.54401,30.22716",50.54401,30.22716,VDV (Russian Airborne Forces),V,,,
1895,2022-02-27,Infantry fighting vehicles,BMD-2,Captured,Russia,"Bucha, Bucha raion","50.54232,30.22808",50.54232,30.22808,VDV (Russian Airborne Forces),"V, PL-1",,,
1960,2022-02-27,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Bucha, Bucha raion","50.543216,30.227454",50.543216,30.227454,,,,,
1961,2022-02-27,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,"Bucha, Bucha raion","50.54407,30.22663",50.54407,30.22663,,,,,
1962,2022-02-27,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,Sumy oblast,,,,27th Separate Guards Motor Rifle Brigade,,,,
2069,2022-02-27,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,"Sumy, Sumy raion","50.89932,34.85009",50.89932,34.85009,27th Separate Guards Motor Rifle Brigade,,,,
2077,2022-02-27,Infantry fighting vehicles,BTR-82A(M),Captured,Russia,"Kosivshchyna, Sumy raion","50.910887,34.713225",50.910887,34.713225,27th Separate Guards Motor Rifle Brigade,,,,
2187,2022-02-27,Infantry fighting vehicles,BTR-D,Destroyed,Russia,"Bucha, Bucha raion","50.544318,30.226450",50.544318,30.22645,VDV (Russian Airborne Forces),V,,,
2188,2022-02-27,Infantry fighting vehicles,BTR-D,Destroyed,Russia,"Bucha, Bucha raion","50.54412,30.22658",50.54412,30.22658,VDV (Russian Airborne Forces),,,,
2211,2022-02-27,Infantry fighting vehicles,BTR-D,Captured,Russia,"Bucha, Bucha raion","50.542910,30.227565",50.54291,30.227565,VDV (Russian Airborne Forces),V,,,
2213,2022-02-27,Infantry fighting vehicles,BTR-D,Captured,Russia,"Bucha, Bucha raion","50.54389,30.22667",50.54389,30.22667,VDV (Russian Airborne Forces),,,,
2217,2022-02-27,Infantry fighting vehicles,BTR-D,Captured,Russia,"Bucha, Bucha raion","50.54407,30.22708",50.54407,30.22708,VDV (Russian Airborne Forces),V,,,
2279,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Kharkiv, Kharkiv raion","50.009797,36.284279",50.009797,36.284279,2nd Guards Spetsnaz Brigade,"Z, ☐",,,
2280,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Kharkiv, Kharkiv raion","50.009868,36.284346",50.009868,36.284346,2nd Guards Spetsnaz Brigade,"Z, ☐",,,
2281,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Kharkiv, Kharkiv raion","50.06337,36.19747",50.06337,36.19747,,,,,
2286,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Kharkiv, Kharkiv raion","50.04639,36.29589",50.04639,36.29589,,,,,
2325,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Captured,Russia,"Kharkiv, Kharkiv raion","50.009975,36.284529",50.009975,36.284529,2nd Guards Spetsnaz Brigade,"Z, ☐",,,
2326,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,"Kharkiv, Kharkiv raion","50.009915,36.284454",50.009915,36.284454,2nd Guards Spetsnaz Brigade,"Z, ☐",,,
2328,2022-02-27,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Captured,Russia,"Kharkiv, Kharkiv raion","50.029833,36.295917",50.029833,36.295917,,"Z, ☐",,,
2351,2022-02-27,Infantry mobility vehicles,Iveco LMV,Destroyed,Russia,"Sumy, Sumy raion","50.87549,34.904",50.87549,34.904,Moskva (ex-Western) Military District,,,,
2387,2022-02-27,"Command posts, communication",R-149MA1 command and staff vehicle,Destroyed,Russia,"Bucha, Bucha raion","50.543279,30.227385",50.543279,30.227385,,,,,
2413,2022-02-27,"Command posts, communication",R-149MA3 command and staff vehicle,Destroyed,Russia,"Trostianets, Okhtyrka raion",,,,1st Guards Motor Rifle Regiment,,,,
2421,2022-02-27,"Command posts, communication",R-149MA3 command and staff vehicle,Captured,Russia,"Trostianets, Okhtyrka raion",,,,1st Guards Motor Rifle Regiment,,,,
2431,2022-02-27,"Command posts, communication",9S932-1 MRU-B command post (for 'Barnaul-T' air defense command and control system),Captured,Russia,"Bucha, Bucha raion","50.54249,30.22791",50.54249,30.22791,,,,,
2507,2022-02-27,Engineering,KET-L recovery vehicle,Destroyed,Russia,"Horodnia, Chernihiv raion",,,,,,,,
2560,2022-02-27,Engineering,KamAZ 6x6 (for PMP-M floating bridge system),Destroyed,Russia,"Horodnia, Chernihiv raion","51.87323,31.57422",51.87323,31.57422,,,,,
2564,2022-02-27,Engineering,KamAZ 8x8 (for PP-2005 floating bridge system),Destroyed,Russia,"Horodnia, Chernihiv raion","51.87274,31.57298",51.87274,31.57298,,O,,,
2633,2022-02-27,Anti-tank systems,9P149 combat vehicle (for 9K114 'Shturm-S'),Captured,Russia,"Bakhmach, Nizhyn raion",,,,,O,,,
2639,2022-02-27,Anti-tank systems,9P149 combat vehicle (for 9K114 'Shturm-S'),Captured,Russia,"Sribne, Pryluky raion",,,,,,,,
2777,2022-02-27,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Captured,Russia,"Pysarivka, Sumy raion","51.07916,34.81298",51.07916,34.81298,27th Separate Guards Motor Rifle Brigade,O,,,
2965,2022-02-27,Anti-aircraft systems,2S6M combat vehicle (for 2K22M 'Tunguska-M'),Destroyed,Russia,"Shovkopliasy, Kharkiv raion","50.153667,36.099389",50.153667,36.099389,71st Guards Motor Rifle Division (ex-200th Brigade),"Z, ☐",,,
2973,2022-02-27,Transport,KamAZ 6x6,Destroyed,Russia,"Sribne, Pryluky raion","50.67818,32.9024",50.67818,32.9024,1117th Anti-Aircraft Missile Regiment,,,,
2974,2022-02-27,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Captured,Russia,"Sribne, Pryluky raion",,,,,,,,
2975,2022-02-27,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Captured,Russia,"Sribne, Pryluky raion",,,,,,,,
2982,2022-02-27,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Captured,Russia,"Prymorsk, Berdiansk raion",,,,,"Z, ⧸",,,
2985,2022-02-27,Anti-aircraft systems,9A34M/35M TELAR (for 9K35 'Strela-10'),Captured,Russia,"Bucha, Bucha raion","50.54251,30.22798",50.54251,30.22798,,V,,,
2998,2022-02-27,Anti-aircraft systems,9A316 TEL (for 9K317 'Buk-M2'),Destroyed,Russia,"Havronshchyna, Bucha raion","50.480167,29.834139",50.480167,29.834139,,V,,,
3074,2022-02-27,Airplanes,Su-34 strike aircraft,Destroyed,Russia,"Borodianka, Bucha raion","50.651605,29.885974",50.651605,29.885974,277th Bomber Aviation Regiment,Shattered,,,
3273,2022-02-27,Transport,9T217 transloader (for 9K33M3 'Osa-AKM'),Captured,Russia,"Sribne, Pryluky raion",,,,,,,,
3528,2022-02-27,Transport,Ural-4320 fuel tanker,Captured,Russia,"Sribne, Pryluky raion","50.67845,32.90494",50.67845,32.90494,2nd Guards Motor Rifle Division,,,,
3580,2022-02-27,Transport,Ural-4320 fuel tanker,Captured,Russia,"Sribne, Pryluky raion","50.678340,32.904490",50.67834,32.90449,,,,,
3594,2022-02-27,Transport,Ural-43206,Destroyed,Russia,"Trostianets, Okhtyrka raion","50.48622,34.94096",50.48622,34.94096,4th Guards Tank Division,O,,,
3665,2022-02-27,Transport,KamAZ 6x6,Destroyed,Russia,"Havronshchyna, Bucha raion","50.47938,29.83761",50.47938,29.83761,,KUNG,,,
3684,2022-02-27,Transport,KamAZ 6x6,Destroyed,Russia,"Sribne, Pryluky raion","50.67573,32.88855",50.67573,32.88855,,,,,
3685,2022-02-27,Transport,KamAZ 6x6,Destroyed,Russia,"Sribne, Pryluky raion","50.67576,32.88875",50.67576,32.88875,,Shattered,,,
3844,2022-02-27,Transport,KamAZ 6x6,Captured,Russia,"Sribne, Pryluky raion","50.67843,32.90479",50.67843,32.90479,1117th Anti-Aircraft Missile Regiment,V,,,
3845,2022-02-27,Transport,KamAZ 6x6,Captured,Russia,"Sribne, Pryluky raion","50.67867,32.90647",50.67867,32.90647,2nd Guards Motor Rifle Division,,,,
